"Ad group state","Ad group ID"
paused,27926091437
paused,27926092277
active,27926092877
paused,27926093357
paused,27926151437
paused,27926152037
paused,27926152877
paused,27926152997
paused,27926149517
paused,27926149997
paused,27926150237
paused,27926150477
active,27926151677
active,27926151917
paused,27926152157
paused,27926149037
paused,27926149157
active,27926149397
active,27926150117
paused,27926150597
paused,27926150837
paused,27926150957
paused,27926151197
paused,27926151317
paused,27926151557
paused,27926152277
paused,27926152397
paused,27926152637
paused,27926152757
active,27926153117
paused,27926153957
paused,27926154077
paused,27926154197
paused,27926154437
paused,27926154557
paused,27926124077
paused,27926124317
paused,27926123597
paused,27926123837
paused,27926123957
paused,27926124917
paused,27926125277
paused,27926125997
paused,27926126357
paused,27926127317
paused,27926125157
paused,27926126597
paused,27926124677
paused,27926124797
paused,27926125037
paused,27926125397
paused,27926125517
paused,27926126837
active,27926126957
paused,27926127557
paused,27926128517
paused,27926128877
active,27926127437
paused,27926128157
paused,27926128997
active,27926129117
active,27926127677
paused,27926128277
active,27926093717
paused,27926094077
active,27926094437
paused,27926091797
paused,27926091917
active,27926092157
paused,27926092517
active,27926093957
paused,27926091677
active,27926092037
paused,27926093237
paused,27926093477
paused,27926094197
active,27926094317
active,27926094557
paused,27926094677
paused,27926095997
active,27926094797
paused,27926094917
paused,27926095157
paused,27926095277
paused,27926095757
paused,27926095037
paused,27926095397
paused,27926095637
paused,27926095877
paused,27926096357
paused,27926096597
paused,27926097557
paused,27926097677
paused,27926097917
paused,27926098037
paused,27926097797
active,27926098277
paused,27926098397
paused,27926098517
paused,27926098637
paused,27926098757
paused,27926099357
paused,27926089157
paused,27926088677
paused,27926089397
paused,27926088557
paused,27926090837
paused,27926090957
paused,27926089877
paused,27926090117
paused,27926091317
paused,27926090597
paused,27926092637
paused,27926154677
paused,27926154797
paused,27926154917
paused,27926155037
paused,27926153477
paused,27926153717
paused,27926156477
paused,27926156597
paused,27926155757
paused,27926155997
paused,27926142077
paused,27926144237
paused,27926146517
paused,27926147597
paused,27926146757
active,27926146877
active,27926147117
paused,27926147357
paused,27926129237
paused,27926129357
paused,27926129597
paused,27926129717
paused,27926129957
active,27926130077
active,27926130677
paused,27926130797
paused,27926129837
active,27926130557
paused,27926131997
paused,27926132357
paused,27926125877
paused,27926126477
paused,27926126717
paused,27926125637
paused,27926125757
paused,27926126117
paused,27926093117
paused,27926093597
paused,27926096477
paused,27926115557
paused,27926116037
paused,27926117357
paused,27926117597
paused,27926104757
paused,27926103677
paused,27926105837
paused,27926144597
active,27926142317
active,27926142437
paused,27926143877
active,27926144117
paused,27926145557
paused,27926147477
paused,27926149877
active,27926121797
active,27926121437
active,27926121557
active,27926096837
paused,27926096117
paused,27926096237
paused,27926096717
paused,27926097197
paused,27926097317
paused,27926097437
active,27926098157
paused,27926098877
paused,27926098997
active,27926099717
paused,27926099957
paused,27926148677
paused,27926150717
paused,27926152517
paused,27926153237
paused,27926148917
paused,27926149637
paused,27926153357
paused,27926153597
paused,27926127197
active,27926128397
paused,27926128637
paused,27926127797
paused,27926127917
paused,27926128037
paused,27926130437
paused,27926129477
paused,27926130197
paused,27926131757
paused,27926132237
paused,27926132597
paused,27926131277
paused,27926131877
paused,27926132837
active,27926131157
paused,27926100197
active,27926099117
paused,27926099237
paused,27926099837
paused,27926101397
paused,27926100917
active,27926101997
active,27926135837
active,27926136437
paused,27926134757
paused,27926135117
active,27926135717
paused,27926155877
paused,27926155637
paused,27926156717
paused,27926156837
active,27926157077
paused,27926121077
paused,27926156117
active,27926157437
active,27926158037
active,27926123357
paused,27926121557
paused,27926109677
paused,27926110037
paused,27926112437
paused,27926112677
active,27926092997
paused,27926151077
active,27926151797
paused,27926153837
paused,27926155517
paused,27926154317
paused,27926123717
paused,27926126237
paused,27926124437
paused,27926124557
paused,27926091557
paused,27926093837
paused,27926092757
paused,27926095517
paused,27926096957
paused,27926097077
paused,27926155397
paused,27926156237
paused,27926156357
active,27926157557
active,27926157797
active,27926157197
active,27926158157
paused,27926132957
active,27926134637
paused,27926136797
paused,27926136917
paused,27926134277
paused,27926134157
paused,27926113397
paused,27926115077
paused,27926115197
active,27926139317
paused,27926139917
active,27926138237
paused,27926138717
paused,27926141117
paused,27926141957
paused,27926143157
paused,27926102237
paused,27926140517
paused,27926140997
active,27926112557
paused,27926100437
paused,27926100077
paused,27926100557
active,27926102957
paused,27926099597
paused,27926089757
active,27926090477
paused,27926155157
paused,27926128757
paused,27926130917
paused,27926130317
paused,27926132477
paused,27926127077
paused,27926155277
paused,27926131397
paused,27926134397
