"Ad group state","Ad group ID"
paused,22917979206
paused,22917979446
paused,22917980406
paused,22917976326
active,22917976806
paused,22917977526
paused,22917977766
paused,22917978006
paused,22917978846
paused,22917977166
paused,22917978366
paused,22917976086
paused,22917977646
paused,22917975606
paused,22917973686
active,22917974886
active,22917972966
active,22917973206
paused,22917973806
active,22917974406
active,22917974646
paused,22917974526
paused,22918008246
paused,22918007646
paused,22918007766
paused,22918001406
paused,22918001766
paused,22918002606
paused,22918001526
active,22918002126
paused,22918002486
paused,22917997926
paused,22917998526
paused,22918000446
active,22918001286
paused,22917996846
paused,22917997326
paused,22917997446
paused,22917954246
paused,22917954726
paused,22917954966
paused,22917955086
paused,22917949566
paused,22917950046
paused,22917950166
paused,22917951726
paused,22917952446
paused,22917953286
paused,22917953886
active,22917949446
active,22917949806
paused,22917949926
active,22917951846
paused,22917952566
paused,22917949326
active,22917950646
paused,22917951006
active,22917951246
active,22917951486
paused,22917951606
paused,22917951966
paused,22917952206
paused,22918003566
active,22917964686
paused,22917964206
paused,22917964446
paused,22917964806
active,22917965046
paused,22917965166
paused,22917965286
paused,22917962526
paused,22917962886
active,22917963126
paused,22917963366
paused,22917962286
active,22917962406
paused,22917963486
paused,22917962646
paused,22917963246
paused,22917984846
paused,22917980646
active,22917952686
paused,22917952806
active,22917953046
paused,22917953526
paused,22917948606
paused,22917948486
active,22917948006
paused,22917948126
active,22917948366
paused,22917948726
paused,22917946926
paused,22917947526
paused,22917947766
paused,22917947046
paused,22917947166
paused,22917947646
paused,22917947886
paused,22917946806
paused,22917947286
paused,22917942606
paused,22917943566
active,22917943806
active,22917944286
paused,22917944406
paused,22917944526
paused,22917945006
paused,22917945126
active,22917946326
paused,22917943086
paused,22917943326
paused,22917944646
paused,22917946686
paused,22917942366
paused,22917943686
active,22917943926
active,22917997686
active,22917997806
paused,22917997086
paused,22917998646
active,22918000326
active,22918000686
paused,22917995526
paused,22917995886
paused,22917995646
active,22917963966
paused,22917957846
paused,22917960966
paused,22917961686
paused,22917959886
active,22917960126
paused,22917960726
active,22917961206
paused,22917961566
paused,22917960486
active,22917961446
paused,22917961806
active,22917955566
paused,22917957246
paused,22917972366
active,22917972126
active,22917972246
paused,22917971406
paused,22917971046
paused,22917969846
paused,22917967566
paused,22917967926
paused,22917968046
paused,22917968286
paused,22917969246
paused,22917968166
paused,22917968526
paused,22917968766
paused,22917966006
active,22917966246
paused,22917965886
paused,22917996726
paused,22917994566
paused,22917995046
paused,22917995406
paused,22918006686
paused,22918006806
active,22917994206
paused,22917993726
paused,22917994086
paused,22917993966
paused,22917979566
paused,22917975366
active,22917972606
paused,22917972726
paused,22917944046
paused,22917945486
paused,22917945606
paused,22917945726
paused,22917945846
paused,22917940086
paused,22917941166
paused,22917941406
paused,22917940206
paused,22917941046
paused,22917941766
paused,22917940806
paused,22917942126
paused,22917942246
paused,22917939606
paused,22917939366
active,23081967126
paused,22917993126
paused,22917993366
active,22917993486
active,22917990726
active,22917991686
paused,22917992406
paused,22917992646
active,22917990606
paused,22917991806
active,22917992286
active,22917992526
paused,22917989526
paused,22917989646
paused,22917989886
paused,22917989766
paused,22917990006
active,22917989406
paused,22917990126
paused,22917990246
paused,22917988566
paused,22917989166
paused,22917989046
paused,22917988446
paused,22917988806
paused,22918004406
paused,22918003926
paused,22918004166
paused,22917982326
paused,22917984246
paused,22917984606
paused,22917987006
paused,22917987246
paused,22917987366
paused,22917987606
paused,22917987726
paused,22917988086
active,22917988326
active,22917982446
paused,22917982566
paused,22917982686
paused,22918005606
paused,22917990486
paused,22917991206
paused,22917955326
active,22917956166
active,22917955926
active,22917956526
active,22917956886
active,22917954126
paused,22917954366
paused,22917954846
active,22917954006
paused,22917949686
active,22917952926
paused,22917953406
paused,22917949086
paused,22917949206
paused,22917950526
paused,22917951366
paused,22917952326
paused,22917953766
paused,22917951126
paused,22918003686
active,22917965406
paused,22917964566
paused,22917965526
paused,22917964326
paused,22917964926
paused,22917965646
paused,22917962766
paused,22917980766
paused,22917948246
paused,22917948846
paused,22917947406
active,22917944166
paused,22917945366
paused,22917945966
paused,22917946086
paused,22917946206
paused,22917946566
paused,22917942486
paused,22917982926
paused,22917983646
paused,22917983886
paused,22917984486
paused,22917985566
active,22917985806
active,22917986766
paused,22917987486
paused,22917987846
paused,22917987966
paused,22917981966
paused,22918008126
paused,22918002246
active,22917974766
paused,22917963846
paused,22917968646
paused,22917969486
paused,22917966486
