"Ad group state","Ad group ID"
paused,28725081315
paused,28725069315
active,28725038355
paused,28725120315
paused,28725123315
paused,28725091275
paused,28725105315
paused,28725100395
paused,28725057555
paused,28725057675
paused,28725058635
paused,28725058875
paused,28725059115
paused,28725059235
paused,28725059355
paused,28725099315
paused,28725060795
active,28725052515
active,28725040635
active,28725040755
active,28725043155
active,28725043635
active,28725043875
active,28725046515
active,28725048315
paused,28725069195
paused,28725122715
paused,28725122835
paused,28725120915
paused,28725119475
paused,28725111435
paused,28725111555
paused,28725111795
paused,28725112035
active,28725112275
paused,28725112515
paused,28725112995
paused,28725117435
paused,28725117675
paused,28725118155
paused,28725109755
paused,28725107955
paused,28725108195
paused,28725108555
paused,28725109515
paused,28725107475
paused,28725106995
paused,28725106875
paused,28725106395
paused,28725104355
paused,28725104595
paused,28725104835
active,28725053955
paused,28725102675
paused,28725102555
paused,28725102435
paused,28725089475
paused,28725089835
paused,28725090075
paused,28725086355
paused,28725088635
paused,28725088275
paused,28725088155
paused,28725088035
paused,28725087915
paused,28725087795
active,28725040515
active,28725044235
active,28725044355
active,28725048435
paused,28725084195
paused,28725084555
paused,28725084675
paused,28725085155
paused,28725085875
paused,28725085995
paused,28725086115
paused,28725086235
paused,28725086715
paused,28725087195
paused,28725087315
paused,28725087435
paused,28725087555
active,28725039675
active,28725038835
active,28725038115
active,28725040035
paused,28725119235
paused,28725119715
paused,28725121395
paused,28725119835
paused,28725122355
paused,28725077235
paused,28725103155
paused,28725104715
paused,28725107715
paused,28725105435
paused,28725105795
paused,28725105915
paused,28725106035
paused,28725112155
paused,28725113475
paused,28725112755
paused,28725114555
paused,28725100995
paused,28725101235
paused,28725101475
paused,28725101595
paused,28725102075
paused,28725099675
paused,28725100035
paused,28725097755
paused,28725098115
paused,28725098715
paused,28725098835
paused,28725099075
paused,28725099195
paused,28725097515
paused,28725097635
paused,28725097875
paused,28725098235
paused,28725098475
paused,28725098955
paused,28725097395
paused,28725096555
paused,28725096435
paused,28725096315
paused,28725061035
paused,28725061275
paused,28725061515
paused,28725061635
paused,28725061755
paused,28725061995
paused,28725062235
paused,28725062355
paused,28725062715
paused,28725063075
paused,28725091755
active,28725091875
active,28725091995
paused,28725092355
active,28725093075
active,28725094155
paused,28725094275
paused,28725095595
paused,28725060555
paused,28725058395
paused,28725058995
paused,28725059475
paused,28725059595
paused,28725059835
paused,28725060075
paused,28725058275
paused,28725058155
paused,28725058035
paused,28725057435
active,28725056115
active,28725056715
active,28725056835
paused,28725090675
paused,28725117075
paused,28725117195
paused,28725117315
paused,28725117555
paused,28725117915
paused,28725118035
paused,28725118275
paused,28725118515
paused,28725118995
paused,28725119115
paused,28725119595
paused,28725119955
active,28725120195
active,28725120555
active,28725122595
paused,28725123075
paused,28725123195
paused,28725123555
paused,28725123675
paused,28725089595
paused,28725089715
paused,28725089955
paused,28725090195
paused,28725095835
paused,28725095715
paused,28725093435
active,28725093555
paused,28725093675
active,28725093795
active,28725093915
active,28725094395
active,28725094515
paused,28725094635
paused,28725094755
paused,28725095355
paused,28725095475
paused,28725092835
active,28725092235
active,28725092475
paused,28725092595
active,28725092715
paused,28725091635
paused,28725116715
paused,28725083235
paused,28725083715
paused,28725114195
paused,28725114435
paused,28725114795
paused,28725114915
paused,28725115395
paused,28725115515
paused,28725116115
paused,28725116595
paused,28725082875
paused,28725075555
paused,28725076155
paused,28725076275
paused,28725076395
paused,28725076515
paused,28725077595
paused,28725077715
active,28725077835
paused,28725077955
paused,28725078315
paused,28725078435
paused,28725078675
paused,28725079635
paused,28725079875
paused,28725079995
paused,28725080475
active,28725080595
paused,28725080715
paused,28725081675
paused,28725081795
paused,28725075435
paused,28725075075
paused,28725074955
active,28725074595
paused,28725082995
paused,28725101355
paused,28725106515
paused,28725072555
paused,28725072795
paused,28725073515
paused,28725073995
active,28725074235
paused,28725074355
paused,28725081555
paused,28725076635
paused,28725077115
paused,28725078195
paused,28725079035
paused,28725082635
paused,28725082515
paused,28725081195
paused,28725078075
